session_file,session_index,emotion_id,emotion,channel,region,n_windows,theta_power,alpha_power,beta_power,gamma_power
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,FC1,Frontal,6848,0.02225608564913273,0.01484269741922617,0.006337054539471865,0.002878504805266857
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,FCZ,Frontal,6848,0.02711348421871662,0.016095316037535667,0.005486502777785063,0.0022206285502761602
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,FC2,Frontal,6848,0.023404547944664955,0.015546642243862152,0.006053443998098373,0.0027934338431805372
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,FC4,Frontal,6848,0.01886756718158722,0.014547426253557205,0.007561958860605955,0.004382862709462643
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,FC6,Frontal,6848,0.01398561056703329,0.010260996408760548,0.008108621463179588,0.0061121233738958836
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,FT8,Temporal,6848,0.012417571619153023,0.007955025881528854,0.008048474788665771,0.006853021681308746
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,T7,Temporal,6848,0.010649911127984524,0.007787476759403944,0.012949117459356785,0.011724263429641724
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,C5,Central/Motor,6848,0.014060545712709427,0.01190755795687437,0.008713039569556713,0.006411462556570768
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,C3,Central/Motor,6848,0.015989728271961212,0.017057044431567192,0.007335425354540348,0.004047613125294447
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,C1,Central/Motor,6848,0.02120320498943329,0.016788972541689873,0.005858727265149355,0.0025718705728650093
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,CZ,Central/Motor,6848,0.024764984846115112,0.014641701243817806,0.0050353542901575565,0.0021323063410818577
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,C2,Central/Motor,6848,0.021531816571950912,0.015416855923831463,0.005505152978003025,0.002465693047270179
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,C4,Central/Motor,6848,0.016124628484249115,0.01749226450920105,0.007502848282456398,0.004482765682041645
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,C6,Central/Motor,6848,0.013447768986225128,0.012406588532030582,0.009100906550884247,0.006492938380688429
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,T8,Temporal,6848,0.011414187029004097,0.008435677736997604,0.01145095657557249,0.010144212283194065
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,TP7,Temporal,6848,0.016579480841755867,0.009823227301239967,0.007737960200756788,0.005700516048818827
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,CP5,Parietal,6848,0.016697842627763748,0.012983613647520542,0.006847352720797062,0.0042250193655490875
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,CP3,Parietal,6848,0.01708872802555561,0.015927491709589958,0.006344646215438843,0.0032280953601002693
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,CP1,Parietal,6848,0.019150936976075172,0.01602761261165142,0.005144877824932337,0.002179994946345687
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,CPZ,Parietal,6848,0.02141409181058407,0.014498770236968994,0.004393627867102623,0.0016432893462479115
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,CP2,Parietal,6848,0.019482513889670372,0.014667884446680546,0.004588622599840164,0.0017768004909157753
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,CP4,Parietal,6848,0.017061565071344376,0.01582048460841179,0.006009805016219616,0.0031913730781525373
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,CP6,Parietal,6848,0.015992069616913795,0.013048025779426098,0.006745107006281614,0.004535225220024586
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,TP8,Temporal,6848,0.01330152340233326,0.009228751063346863,0.010797684080898762,0.008601860143244267
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,P7,Parietal,6848,0.01806856505572796,0.010548743419349194,0.006546811666339636,0.004455168265849352
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,P5,Parietal,6848,0.018917102366685867,0.0131174111738801,0.006774603389203548,0.003997660242021084
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,P3,Parietal,6848,0.01946345530450344,0.014173408038914204,0.006090773269534111,0.003149988129734993
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,P1,Parietal,6848,0.021899528801441193,0.014722159132361412,0.004802107810974121,0.0018859334522858262
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,PZ,Parietal,6848,0.02367740496993065,0.014432844705879688,0.004428613465279341,0.0015150628751143813
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,P2,Parietal,6848,0.022028082981705666,0.013791861943900585,0.004368256777524948,0.0015681670047342777
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,P4,Parietal,6848,0.0195615254342556,0.013365416787564754,0.0052897632122039795,0.0027792605105787516
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,P6,Parietal,6848,0.018280696123838425,0.01193914096802473,0.005905733909457922,0.003667354816570878
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,P8,Parietal,6848,0.01697775349020958,0.010102085769176483,0.00728545943275094,0.005129166878759861
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,PO7,Occipital,6848,0.017768464982509613,0.01045044045895338,0.006781186908483505,0.0048951515927910805
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,PO5,Occipital,6848,0.01898355782032013,0.011693517677485943,0.006131929345428944,0.0040595573373138905
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,PO3,Occipital,6848,0.02178490161895752,0.01257113367319107,0.0053449771367013454,0.002986741252243519
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,POZ,Occipital,6848,0.02469627745449543,0.012594754807651043,0.004666100721806288,0.002049821661785245
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,PO4,Occipital,6848,0.023069245740771294,0.012610841542482376,0.004869730677455664,0.0022230525501072407
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,PO6,Occipital,6848,0.020976051688194275,0.011799824424088001,0.004955563694238663,0.002557702362537384
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,PO8,Occipital,6848,0.018546372652053833,0.010554048232734203,0.006276708096265793,0.003839390119537711
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,CB1,Occipital,6848,0.018604429438710213,0.009298688732087612,0.005674200598150492,0.003949114121496677
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,O1,Occipital,6848,0.01858375407755375,0.009737650863826275,0.006041457876563072,0.004240676295012236
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,OZ,Occipital,6848,0.020195500925183296,0.009701917879283428,0.0052088722586631775,0.0031272503547370434
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,O2,Occipital,6848,0.01934492029249668,0.009546809829771519,0.004942834377288818,0.0030351958703249693
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,0,Disgust,CB2,Occipital,6848,0.01845131441950798,0.00876489095389843,0.005216602701693773,0.003682521404698491
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,FP1,Frontal,5888,0.0164659321308136,0.006441596429795027,0.006264411378651857,0.004789071623235941
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,FPZ,Frontal,5888,0.018659893423318863,0.007149640936404467,0.004591009113937616,0.0035359656903892756
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,FP2,Frontal,5888,0.017106710001826286,0.00663553224876523,0.005947053898125887,0.0046668886207044125
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,AF3,Frontal,5888,0.01836252212524414,0.008333428762853146,0.005892000161111355,0.0038410851266235113
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,AF4,Frontal,5888,0.019569948315620422,0.008923289366066456,0.00546268979087472,0.00359064107760787
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,F7,Frontal,5888,0.01366520393639803,0.007393016014248133,0.005129155237227678,0.0036371026653796434
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,F5,Frontal,5888,0.014878807589411736,0.008329691365361214,0.005477447062730789,0.003537137992680073
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,F3,Frontal,5888,0.017864998430013657,0.010365468449890614,0.006747715175151825,0.0037438722793012857
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,F1,Frontal,5888,0.022119034081697464,0.012553189881145954,0.005663895048201084,0.0025801444426178932
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,FZ,Frontal,5888,0.024947037920355797,0.014077262952923775,0.004985465668141842,0.0020875579211860895
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,F2,Frontal,5888,0.02308938466012478,0.013326778076589108,0.005374592263251543,0.0024990446399897337
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,F4,Frontal,5888,0.019581643864512444,0.011226974427700043,0.006899198982864618,0.003918694332242012
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,F6,Frontal,5888,0.015814483165740967,0.008906994946300983,0.006711650174111128,0.004670985974371433
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,F8,Frontal,5888,0.013653591275215149,0.007026925217360258,0.005372111219912767,0.004230509977787733
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,FT7,Temporal,5888,0.012927962467074394,0.008788138628005981,0.008591475896537304,0.007010165136307478
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,FC5,Frontal,5888,0.012814377434551716,0.009855909273028374,0.0089047159999609,0.006042609456926584
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,FC3,Frontal,5888,0.01761595346033573,0.014131943695247173,0.007199609186500311,0.0037652552127838135
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,FC1,Frontal,5888,0.02234658971428871,0.014605854637920856,0.0062911054119467735,0.0027959176804870367
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,FCZ,Frontal,5888,0.02698790468275547,0.015582197345793247,0.005434740800410509,0.002290727337822318
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,FC2,Frontal,5888,0.023437097668647766,0.014676855877041817,0.005730192642658949,0.00259793340228498
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,FC4,Frontal,5888,0.019178356975317,0.013846810907125473,0.0069634499959647655,0.003711492056027055
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,FC6,Frontal,5888,0.014154219068586826,0.010489415377378464,0.007485213223844767,0.005186436232179403
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,FT8,Temporal,5888,0.01227564550936222,0.008454577066004276,0.007641647011041641,0.006325260736048222
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,T7,Temporal,5888,0.01153466198593378,0.008692674338817596,0.012713403441011906,0.011485232040286064
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,C5,Central/Motor,5888,0.014272555708885193,0.012257175520062447,0.008857992477715015,0.006204829551279545
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,C3,Central/Motor,5888,0.016139497980475426,0.01671462692320347,0.007248883135616779,0.003818041877821088
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,C1,Central/Motor,5888,0.020427502691745758,0.016233913600444794,0.005725736264139414,0.0024688157718628645
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,CZ,Central/Motor,5888,0.023984603583812714,0.01448303647339344,0.004996851552277803,0.0021126382052898407
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,C2,Central/Motor,5888,0.02173095941543579,0.015046143904328346,0.005463747773319483,0.0022513610310852528
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,C4,Central/Motor,5888,0.01704811118543148,0.01675577647984028,0.007307383697479963,0.0038276067934930325
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,C6,Central/Motor,5888,0.013585710898041725,0.01276819221675396,0.008719341829419136,0.006020676344633102
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,T8,Temporal,5888,0.011882715858519077,0.009175765328109264,0.011081005446612835,0.009685123339295387
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,TP7,Temporal,5888,0.01696489192545414,0.01100691594183445,0.0080235181376338,0.0062805889174342155
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,CP5,Parietal,5888,0.01655774749815464,0.013029659166932106,0.007107587065547705,0.004553664475679398
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,CP3,Parietal,5888,0.01643015444278717,0.015303594060242176,0.006164474878460169,0.003107856260612607
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,CP1,Parietal,5888,0.018294665962457657,0.015858007594943047,0.005101058166474104,0.002143068937584758
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,CPZ,Parietal,5888,0.020779745653271675,0.014187588356435299,0.004330766852945089,0.0015856859972700477
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,CP2,Parietal,5888,0.019506029784679413,0.014881011098623276,0.004669913090765476,0.0016672980273142457
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,CP4,Parietal,5888,0.017277462407946587,0.015505606308579445,0.006027797237038612,0.0030124643817543983
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,CP6,Parietal,5888,0.015649814158678055,0.012982785701751709,0.00678187794983387,0.004710319451987743
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,TP8,Temporal,5888,0.013996532186865807,0.010205745697021484,0.010149052366614342,0.008443217724561691
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,P7,Parietal,5888,0.01756410300731659,0.011839941143989563,0.007032245863229036,0.0053093512542545795
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,P5,Parietal,5888,0.017263855785131454,0.013281598687171936,0.007000718731433153,0.004578997381031513
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,P3,Parietal,5888,0.01736263558268547,0.01361861638724804,0.0059689064510166645,0.0033826713915914297
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,P1,Parietal,5888,0.019357670098543167,0.013651997782289982,0.004569086711853743,0.001933988998644054
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,PZ,Parietal,5888,0.021258626133203506,0.013274533674120903,0.004209762904793024,0.00148333131801337
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,P2,Parietal,5888,0.02030728943645954,0.013818478211760521,0.004300604108721018,0.0014824928948655725
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,P4,Parietal,5888,0.0179881788790226,0.013823878951370716,0.005172115284949541,0.0027192109264433384
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,P6,Parietal,5888,0.01700039952993393,0.01254421379417181,0.005841291509568691,0.0037710624746978283
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,P8,Parietal,5888,0.016543224453926086,0.01108479406684637,0.0071510011330246925,0.005320868454873562
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,PO7,Occipital,5888,0.017177114263176918,0.011712947860360146,0.007038424257189035,0.00549751752987504
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,PO5,Occipital,5888,0.017787817865610123,0.012710013426840305,0.006542283110320568,0.004701866302639246
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,PO3,Occipital,5888,0.0192628912627697,0.012492308393120766,0.0053333197720348835,0.003383500501513481
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,POZ,Occipital,5888,0.02131391130387783,0.011871491558849812,0.004602766130119562,0.002340140752494335
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,PO4,Occipital,5888,0.020048338919878006,0.013096895068883896,0.005002208519726992,0.0024631284177303314
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,PO6,Occipital,5888,0.018965164199471474,0.01263862382620573,0.0050976756028831005,0.0028507064562290907
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,PO8,Occipital,5888,0.017577731981873512,0.011513207107782364,0.00659655686467886,0.0042597949504852295
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,CB1,Occipital,5888,0.018890950828790665,0.01039529126137495,0.006404749117791653,0.005066611338406801
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,O1,Occipital,5888,0.018137240782380104,0.010891060344874859,0.0063581159338355064,0.0049536144360899925
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,OZ,Occipital,5888,0.019093617796897888,0.010591537691652775,0.005469192750751972,0.003843575483188033
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,O2,Occipital,5888,0.018589694052934647,0.011079130694270134,0.0054480647668242455,0.003710524644702673
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,1,Fear,CB2,Occipital,5888,0.01835390366613865,0.009842601604759693,0.0057210493832826614,0.004519298672676086
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,FP1,Frontal,8976,0.015970785170793533,0.00624175276607275,0.005711185745894909,0.003975923638790846
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,FPZ,Frontal,8976,0.017849352210760117,0.006906414870172739,0.004335836041718721,0.0033571342937648296
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,FP2,Frontal,8976,0.016247374936938286,0.006543723400682211,0.005693236365914345,0.004467114806175232
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,AF3,Frontal,8976,0.0182181466370821,0.00874150637537241,0.005349103827029467,0.0032793674618005753
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,AF4,Frontal,8976,0.01913830265402794,0.009490210562944412,0.005196941550821066,0.0031136570032685995
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,F7,Frontal,8976,0.013335072435438633,0.007069384213536978,0.004328131675720215,0.0027729675639420748
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,F5,Frontal,8976,0.014957552775740623,0.008384707383811474,0.004999835975468159,0.00292567303404212
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,F3,Frontal,8976,0.018234597519040108,0.010869454592466354,0.006284098140895367,0.003028758568689227
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,F1,Frontal,8976,0.022770149633288383,0.013649944216012955,0.005522620398551226,0.0020565581507980824
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,FZ,Frontal,8976,0.02550175040960312,0.015337067656219006,0.004938632249832153,0.0016433795681223273
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,F2,Frontal,8976,0.023468786850571632,0.014516148716211319,0.0052039907313883305,0.0018903628224506974
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,F4,Frontal,8976,0.02033909223973751,0.012490569613873959,0.006477387621998787,0.003041822463274002
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,F6,Frontal,8976,0.016462571918964386,0.009734579361975193,0.006232971325516701,0.0037820308934897184
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,F8,Frontal,8976,0.013856727629899979,0.00762822525575757,0.00494425417855382,0.0034694508649408817
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,FT7,Temporal,8976,0.013252724893391132,0.008623623289167881,0.007448362186551094,0.005865287035703659
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,FC5,Frontal,8976,0.013383151032030582,0.010359461419284344,0.007981560193002224,0.005058102309703827
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,FC3,Frontal,8976,0.018310517072677612,0.01561515498906374,0.006828788667917252,0.0030679244082421064
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,FC1,Frontal,8976,0.023189060389995575,0.016300328075885773,0.00610349839553237,0.0022346486803144217
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,FCZ,Frontal,8976,0.027474673464894295,0.016946198418736458,0.00539712468162179,0.0018258173950016499
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,FC2,Frontal,8976,0.024468248710036278,0.01608203910291195,0.005749830044806004,0.002093041315674782
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,FC4,Frontal,8976,0.02023005671799183,0.015346805565059185,0.006686071865260601,0.0030119053553789854
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,FC6,Frontal,8976,0.015112724155187607,0.011762462556362152,0.006924873683601618,0.004013777710497379
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,FT8,Temporal,8976,0.013259737752377987,0.009385294280946255,0.0068714190274477005,0.004807409830391407
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,T7,Temporal,8976,0.012218063697218895,0.008813127875328064,0.011203662492334843,0.009738613851368427
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,C5,Central/Motor,8976,0.014760445803403854,0.013067447580397129,0.007946762256324291,0.004948277957737446
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,C3,Central/Motor,8976,0.0170111246407032,0.018869515508413315,0.00714630912989378,0.0031667158473283052
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,C1,Central/Motor,8976,0.021381594240665436,0.018430739641189575,0.005863982252776623,0.002051837742328644
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,CZ,Central/Motor,8976,0.024639170616865158,0.01621786132454872,0.005089304875582457,0.0017562528373673558
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,C2,Central/Motor,8976,0.02197073958814144,0.01651615835726261,0.005423183552920818,0.0018865717574954033
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,C4,Central/Motor,8976,0.017639489844441414,0.01864173263311386,0.006941977422684431,0.0031149620190262794
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,C6,Central/Motor,8976,0.014701961539685726,0.014177733100950718,0.007918452844023705,0.00465239817276597
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,T8,Temporal,8976,0.012868192046880722,0.009984740987420082,0.009822241961956024,0.00792333297431469
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,TP7,Temporal,8976,0.017242582514882088,0.011317169293761253,0.007582095451653004,0.005272848065942526
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,CP5,Parietal,8976,0.016899269074201584,0.014265852980315685,0.006401223596185446,0.0034373304806649685
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,CP3,Parietal,8976,0.017509514465928078,0.01733872853219509,0.006119873374700546,0.0025649364106357098
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,CP1,Parietal,8976,0.0192561075091362,0.017857814207673073,0.0052094049751758575,0.0018189649563282728
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,CPZ,Parietal,8976,0.021327678114175797,0.01574733667075634,0.004441120661795139,0.0013471400598064065
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,CP2,Parietal,8976,0.019802099093794823,0.015948230400681496,0.00469222292304039,0.0014380804495885968
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,CP4,Parietal,8976,0.01795196160674095,0.017145991325378418,0.005783879663795233,0.0024294666945934296
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,CP6,Parietal,8976,0.01652120240032673,0.014159072190523148,0.006410707253962755,0.0037904123309999704
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,TP8,Temporal,8976,0.015004712156951427,0.01088878232985735,0.009236716665327549,0.007087777368724346
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,P7,Parietal,8976,0.01820666715502739,0.012249438092112541,0.006493446882814169,0.004084050189703703
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,P5,Parietal,8976,0.01839444600045681,0.015023471787571907,0.006674932781606913,0.0036483542062342167
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,P3,Parietal,8976,0.018438566476106644,0.016009720042347908,0.005912427790462971,0.0028307896573096514
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,P1,Parietal,8976,0.020558446645736694,0.015833646059036255,0.004653739742934704,0.0016314033418893814
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,PZ,Parietal,8976,0.022507674992084503,0.014714442193508148,0.004260140471160412,0.0012185780797153711
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,P2,Parietal,8976,0.02164679765701294,0.01510650385171175,0.004332344047725201,0.0012813968351110816
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,P4,Parietal,8976,0.01939677633345127,0.015071522444486618,0.005122802685946226,0.002211323706433177
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,P6,Parietal,8976,0.017985060811042786,0.013433425687253475,0.00569956237450242,0.0030793258920311928
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,P8,Parietal,8976,0.017284678295254707,0.011580236256122589,0.0066427611745893955,0.0041387262754142284
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,PO7,Occipital,8976,0.018097463995218277,0.012028289958834648,0.006600332446396351,0.004268121439963579
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,PO5,Occipital,8976,0.019510192796587944,0.013602412305772305,0.0059381346218287945,0.0034687418956309557
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,PO3,Occipital,8976,0.021098176017403603,0.013978652656078339,0.005163243506103754,0.0026766296941787004
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,POZ,Occipital,8976,0.023699108511209488,0.012887160293757915,0.0043342928402125835,0.0016504140803590417
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,PO4,Occipital,8976,0.022676769644021988,0.013891184702515602,0.0046218023635447025,0.0017280133906751871
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,PO6,Occipital,8976,0.020440664142370224,0.01325319055467844,0.0048122163861989975,0.0020413235761225224
SEEDV_Q1_SAFE_SESSION2_16sub.npz,2,2,Sad,PO8,Occipital,8976,0.018702307716012,0.012369475327432156,0.0062813241966068745,0.003384783398360014
